X,Y,OGF_ID,MOH_SERVICE_PROVIDER_IDENT,SERVICE_TYPE,SERVICE_TYPE_DETAIL,ENGLISH_NAME,FRENCH_NAME,ENGLISH_NAME_ALT,FRENCH_NAME_ALT,ADDRESS_LINE_1,ADDRESS_LINE_2,ADDRESS_DESCRIPTOR,COMMUNITY,POSTAL_CODE,GEOMETRY_UPDATE_DATETIME,EFFECTIVE_DATETIME,SYSTEM_DATETIME,OBJECTID
-79.401324706300102,43.840522317038641,127911817,13130,Pharmacy,RP,Doncrest Rx, , , ,312 Highway 7 East, , ,Richmond Hill,L4B1A5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763688
-76.151473097519286,44.336006847755364,127911818,13131,Pharmacy,RP,Shoppers Drug Mart #1143, , , ,615 Kings Street East, , ,Gananoque,K7G1H4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763689
-79.024309687329605,43.859100837751335,127911821,13132,Pharmacy,RP,Harwood Medical Pharmacy, , , ,19 Harwood Avenue South, , ,Ajax,L1S2B9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763690
-80.014917644915258,45.343596643876161,127911822,13133,Pharmacy,RP,Shoppers Drug Mart 1006, , , ,90 Bowes Street, , ,Parry Sound,P2A2L7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763691
-82.939321480167635,42.333514180736145,127911823,13134,Pharmacy,RP,Valor Health Pharmacy, , , ,8424 Wyandotte Street East, , ,Windsor,N8S1T5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763692
-77.384343982870959,44.139766960539852,127911824,13135,Pharmacy,RP,Rossmore Pharmacy, , , ,5503 Highway 62 South, , ,Belleville,K8N4Z7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763693
-78.944187083368021,44.104891984330834,127911826,13136,Pharmacy,RP,Port Perry Pharmacy, , , ,209 Queen Street, , ,Port Perry,L9L1B9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763694
-83.022470301406528,42.28579686812779,127911827,13137,Pharmacy,RP,Dorwin Medical Pharmacy, , , ,2469 Dougall Avenue, , ,Windsor,N8X5A7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763695
-79.427092313175038,43.825271313172962,127911828,13139,Pharmacy,RP,Doctors Pharmacy, , , ,8108 Yonge Street,Unit 204, ,Vaughan,L4J1W4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763696
-89.255354572447516,48.451262265564978,127911829,13140,Pharmacy,RP,Dawson Heights Pharmacy, , , ,109 Regina Avenue,Unit 109, ,Thunder Bay,P7B5B4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763697
-80.226075206757429,43.144215755952843,127911831,13141,Pharmacy,RP,Smith Drugs and Apothecary, , , ,794 Colborne Street East, , ,Brantford,N3S3S4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763698
-79.233220094238774,43.167791406076567,127911832,13142,Pharmacy,RP,Goldencare Pharmacy, , , ,264 Welland Avenue,Unit 102, ,St. Catharines,L2R2P8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763699
-79.279910864821019,43.810346817408529,127911833,13143,Pharmacy,RP,Brimley Pharmacy, , , ,127 Montezuma Trail, , ,Toronto,M1V1K4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763700
-79.856848898526408,43.242042090553369,127911835,13144,Pharmacy,RP,Concession Medical Pharmacy Lt, , , ,444 Concession Street,Unit 101, ,Hamilton,L9A1C2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763701
-79.505691527952763,43.70916268919418,127911836,13145,Pharmacy,RP,Welcome Care Pharmacy, , , ,1884 Jane Street, , ,Toronto,M9N2T5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763702
-75.309664996809317,45.269214044995827,127911837,13146,Pharmacy,RP,Notre Dame Pharmacy, , , ,649 Notre Dame Street,Unit 104, ,Embrun,K0A1W1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763703
-79.671347765174403,43.533353150608455,127911838,13147,Pharmacy,RP,Skyward Pharmacy, , , ,2255 Dundas Street West,Unit 104, ,Mississauga,L5K1R6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763704
-76.368096360381543,45.42373472663148,127911839,13148,Pharmacy,RP,Excellent Care Pharmacy, , , ,386 Daniel Street South, , ,Arnprior,K7S3G9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763705
-79.296260361010624,43.707915398703065,127911840,13149,Pharmacy,RP,Glen George Ida, , , ,1118 Victoria Park Avenue, , ,Toronto,M4B2K3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763706
-80.373237204304658,43.714230849042316,127911753,13150,Pharmacy,RP,Fergus Pharmacy & Compounding, , , ,500 Garafraxa Street East,Unit B, ,Fergus,N1M1E7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763707
-79.778502020459385,43.77148468730622,127911757,13151,Pharmacy,RP,Pulse Ida Pharmacy, , , ,11755 Bramalea Road,Unit 4, ,Brampton,L6R3S9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763708
-76.253131177929944,44.904590042573361,127911759,13152,Pharmacy,RP,Perth Family Pharmacy, , , ,14 Isabelle Street, , ,Perth,K7H2W6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763709
-78.873382142202402,43.896114051162769,127911763,13153,Pharmacy,RP,Shoppers Drug Mart #615, , , ,20 Warren Avenue, , ,Oshawa,L1J0A1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763710
-79.656262771920979,43.663880174227479,127911766,13155,Pharmacy,RP,Pocketpills, , , ,6375 Dixie Road,Unit 206, ,Mississauga,L5T2E7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763711
-79.125923051528474,43.065941592759401,127911767,13156,Pharmacy,RP,Medcare Drug Mart Niagara, , , ,7555 Montrose Road,Unit E2, ,Niagara Falls,L2H2E9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763712
-79.36404927803585,43.655461886355866,127911771,13157,Pharmacy,RP,Shoppers Drug Mart #1333, , , ,351 Queen Street East, , ,Toronto,M5A1T2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763713
-79.854860503501712,43.306246902005036,127911775,13158,Pharmacy,RP,Plains Rd West Pharmacy, , , ,29 Plains Road West, , ,Burlington,L7T1E8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763714
-76.521598612173122,44.259322418681244,127911777,13159,Pharmacy,RP,Pharmacy Go - Kingston, , , ,1479 John Counter Boulevard, , ,Kingston,K7M7J3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763715
-79.253667951411259,43.753436208657327,127911781,13161,Pharmacy,RP,Hillside Pharmacy, , , ,2869 Lawrence Avenue East, , ,Toronto,M1P2S8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763716
-79.380163681939848,43.641389783137292,127911784,13162,Pharmacy,RP,One Pharmacy, , , ,110 Harbour Street,Unit 301, ,Toronto,M5J0B7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763717
-79.696212379803725,43.609378262801378,127911790,13163,Pharmacy,RP,Britannia Compounding Pharmacy, , , ,812 Britannia Road, , ,Mississauga,L4V0A6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763718
-79.262778072877836,43.962760644816584,127911791,13164,Pharmacy,RP,Mostar Pharmacy, , , ,175 Mostar Street,Unit 100, ,Whitchurch-Stouffville,L4A0Y2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763719
-81.536641988392901,42.808449033889922,127911794,13165,Pharmacy,RP,Pharmasave #9662, , , ,77 Anishinaabeg Drive, , ,Muncey,N0L1Y0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763720
-74.905170571968071,45.38505198147643,127911798,13166,Pharmacy,RP,Pharmacie St Isidore Pharmacy, , , ,4553 Street,"Unit 2, Suite CATHERINE", ,Saint Isidore,K0C2B0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763721
-79.449731937412366,44.015182145202317,127911800,13167,Pharmacy,RP,The Compounding Pharmacy, , , ,372 Hollandview Trail,Unit 203, ,Aurora,L4G0A5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763722
-79.209293938830811,43.771634413899072,127911801,13168,Pharmacy,RP,Orton Park Pharmacy, , , ,136 Orton Park Road, , ,Toronto,M1G3H1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763723
-75.788216863291154,45.362855441054627,127911805,13169,Pharmacy,RP,Nutrichem Pharmacy Ltd, , , ,2599 Carling Avenue, , ,Ottawa,K2B7H7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763724
-80.73379386588698,43.133881030062263,127911806,13170,Pharmacy,RP,Trusty Care Pharmacy, , , ,925 Dundas Street,Unit 2, ,Woodstock,N4S8V3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763725
-75.620655008341615,45.369672349273024,127911808,13171,Pharmacy,RP,First Care Pharmacy, , , ,2 Lorry Greenberg Drive,Unit 2, ,Ottawa,K1G5H6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763726
-79.453865611382227,43.70870569152774,127911814,13172,Pharmacy,RP,Glen Park Pharmacy, , , ,2920 Dufferin Street, , ,Toronto,M6B3S8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763727
-79.34779877380636,43.66633318901777,127911819,13173,Pharmacy,RP,Pacific Pharmacy Toronto, , , ,721 Gerrard Street East, , ,Toronto,M4M1Y5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763728
-79.458830208192353,43.65464308181447,127911820,13174,Pharmacy,RP,Multicare Pharmacy, , , ,1709 Bloor Street West, , ,Toronto,M6P4E5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763729
-79.85934549590398,43.202827383489492,127911825,13175,Pharmacy,RP,Shoppers Drug Mart #1299, , , ,1411 Upper Sherman Avenue, , ,Hamilton,L8W1C4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763730
-80.230998640596454,43.50829831986308,127911830,13176,Pharmacy,RP,Kortright Pharmacy, , , ,570 Kortright Road West, , ,Guelph,N1G3W8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763731
-83.016814002334314,42.315206173622734,127911834,13177,Pharmacy,RP,Medica Pharmacy, , , ,1210 Erie Street East, , ,Windsor,N9A3Z5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763732
-80.459725706688715,43.438222996684978,127911841,13178,Pharmacy,RP,Rockway Pharmacy, , , ,815 Weber Street East,Unit 5, ,Kitchener,N2N1H5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763733
-79.452808712496136,43.725108294451147,127911842,13179,Pharmacy,RP,Shoppers Drug Mart #881, , , ,3401 Dufferin Street,Yorkdale Shopping Centre, ,Toronto,M6A2T9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763734
-85.828814591625473,49.125862690212251,127911843,13180,Pharmacy,RP,Manitouwadge Pharmacy, , , ,Hallmarket Square,"Postal Office Box 1000, 2 Huron Walk", ,Manitouwadge,P0T2C0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763735
-82.183854253431335,42.404301530629169,127911844,13182,Pharmacy,RP,Chatham Centre Pharmacy, , , ,100 King Street West, , ,Chatham-Kent,N7M6A9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763736
-79.011841918562197,45.330777590512838,127911845,13183,Pharmacy,RP,Dwight Market Pharmacy, , , ,2836 Highway 60, , ,Dwight,P0A1H0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763737
-79.287866656894977,43.691582696224799,127911846,13184,Pharmacy,RP,Danforth-Victoria Pharmacy, , , ,3102 Danforth Avenue, , ,Toronto,M1L1B1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763738
-80.510902120840271,43.415743990297997,127911847,13185,Pharmacy,RP,Ottawa South Compounding Pharm, , , ,685 Fischer-Hallman Road,Unit -C, ,Kitchener,N2E4E9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763739
-78.673379879322994,43.911127062928578,127912030,13187,Pharmacy,RP,Shoppers Drug Mart #912, , , ,243 King Street East, , ,Bowmanville,L1C3X1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763740
-79.272202961201231,43.797270115477346,127911946,13188,Pharmacy,RP,Terrapin Pharmacy Ltd, , , ,2329 Brimley Road, , ,Toronto,M1S3L6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763741
-79.094910356777618,43.244725226067132,127911947,13189,Pharmacy,RP,Shoppers Drug Mart #715, , , ,111 Garrison Village Drive,Unit B, ,Niagara-on-the-Lake,L0S1J0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763742
-79.523449225910582,43.622009373080004,127911948,13190,Pharmacy,RP,Danny's Wellness Pharmacy, , , ,1206 The Queensway, , ,Toronto,M8Z1R8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763743
-79.622005221394957,44.331088591667111,127911949,13191,Pharmacy,RP,Stroud Pharmacy, , , ,8056 Yonge Street,Unit 13, ,Innisfil,L9S1L6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763744
-79.745069795638287,43.612642661086028,127911950,13192,Pharmacy,RP,Rx Connect Specialty Pharmacy, , , ,6990 Creditview Road, , ,Mississauga,L6N8R9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763745
-79.886338505016184,44.319847177105252,127911951,13193,Pharmacy,RP,Angus Family Pharmacy, , , ,18 King Street, , ,Angus,L0M1B2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763746
-77.57671814189608,44.100458545208859,127911952,13194,Pharmacy,RP,Shoppers Drug Mart #619, , , ,83 Dundas Street West, , ,Quinte West,K8V3P4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763747
-80.248500249495009,43.545644625573082,127911953,13195,Pharmacy,RP,Wyndham Pharmasave, , , ,45 Wyndham Street North,Unit 101, ,Guelph,N1H4E4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763748
-83.010691399992211,42.31013237302966,127911954,13196,Pharmacy,RP,Grace Pharmacy, , , ,1407 Ottawa Street, , ,Windsor,N8X2G1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763749
-79.933261962369215,44.767721951210746,127911955,13197,Pharmacy,RP,Shoppers Drug Mart #1004, , , ,122 Main Street, , ,Penetanguishene,L9M1T6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763750
-81.211390987877664,48.477670975144747,127911956,13198,Pharmacy,RP,Mcdonald's Pharmacy, , , ,67 Bruce Avenue, , ,Timmins,P0N1H0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763751
-79.520472340361266,43.795759403656398,127911957,13199,Pharmacy,RP,Vaughan Metropolitan Pharmacy, , , ,2904 Highway 7 West,Unit 112, ,Vaughan,L4K0G3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763752
-79.398223588626649,43.651931384151865,127911958,13200,Pharmacy,RP,Toronto Manning Drug Mart, , , ,260 Spadina Avenue,Unit 101, ,Toronto,M5T2E4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763753
-79.09885934716408,43.116271102980456,127911959,13201,Pharmacy,RP,Trinity Medical Centre Phcy, , , ,3936 Portage Road, , ,Niagara Falls,L2J2K9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763754
-75.495580474384397,45.459009469776234,127911960,13203,Pharmacy,RP,Best Care Pharmacy, , , ,4289 Innes Road, , ,Ottawa,K1E0A8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763755
-79.862746096324827,43.195279881993258,127911961,13204,Pharmacy,RP,Sherman Ida Pharmacy, , , ,675 Rymal Road East, , ,Hamilton,L8W1B5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763756
-79.616740352011249,43.581105661549479,127911962,13205,Pharmacy,RP,Midnite Pharmacy, , , ,3025 Hurontario Street, , ,Mississauga,L5A2H1,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763757
-79.855626203526512,43.303755501528926,127911963,13206,Pharmacy,RP,West Plains Pharmacy, , , ,100 Plains Road West,Unit 20, ,Burlington,L7T0A5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763758
-79.396915187909499,43.6485215836137,127911964,13207,Pharmacy,RP,Health Choice Pharmacy, , , ,449 Queen Street West, , ,Toronto,M5V2A9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763759
-79.38221078503436,43.66915838791919,127911965,13208,Pharmacy,RP,Spotrx Pharmacy, , , ,609 Church Street, , ,Toronto,M4Y2E6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763760
-82.598858249167066,42.039498445180222,127911966,13209,Pharmacy,RP,Central Drug Mart, , , ,250 Erie Street South, , ,Leamington,N8H3C2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763761
-79.367763278984881,43.652778285712429,127911967,13210,Pharmacy,RP,Adelaide Medical Pharmacy, , , ,400 Adelaide Street East,Unit 104, ,Toronto,M5A4S3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763762
-79.300559970560343,43.800615514747768,127911968,13211,Pharmacy,RP,Pharma Grace Drug Mart, , , ,3850 Finch Avenue East,Unit G02, ,Toronto,M1T3T6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763763
-79.199421938397776,43.802551519771626,127911969,13212,Pharmacy,RP,Guardian Sheppard Community Ph, , , ,1265 Morningside Avenue,Unit 109, ,Toronto,M1B3V9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763764
-79.855456021734113,43.511242038107731,127911970,13213,Pharmacy,RP,Holly Pharmacy, , , ,611 Holly Avenue,Unit 104, ,Milton,L9T0K4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763765
-79.254961200560004,43.160864603852211,127911971,13214,Pharmacy,RP,Hope Pharmacy St Cat, , , ,7 Welland Avenue, , ,St. Catharines,L2R2L8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763766
-76.483615097682303,44.233711415784683,127911972,13215,Pharmacy,RP,Specialty Rx, , , ,119 Barrack Street, , ,Kingston,K7K1G2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763767
-79.422128195204721,43.640048580956019,127911973,13216,Pharmacy,RP,Shoppers Drug Mart #1005, , , ,1090 King Street West, , ,Toronto,M8K0C7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763768
-79.706973694347184,43.734327684180499,127911974,13217,Pharmacy,RP,Pan Drugs, , , ,9005 Torbram Road,Unit A, ,Brampton,L6S3L2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763769
-79.304786371639025,43.79754041401344,127911975,13219,Pharmacy,RP,Glendower Pharmacy, , , ,331 Glendower Circuit,Unit 4, ,Toronto,M1T2Z7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763770
-79.666091555959639,43.447536935742633,127911976,13220,Pharmacy,RP,Madill Health-Aid Pharmacy, , , ,290 Lakeshore Road East, , ,Oakville,L6J1J2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763771
-79.239784493953252,43.139852300796484,127911977,13221,Pharmacy,RP,Pharmacy Go-Glenridge, , , ,1 Belton Boulevard,Unit 101, ,St. Catharines,L2T3X4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763772
-81.230228908840445,42.989623680748174,127911978,13222,Pharmacy,RP,Chapmans's Pharmacy, , , ,650 Dundas Street,Unit 648, ,London,N5W2Y8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763773
-77.736758288622838,44.040738027671772,127911979,13223,Pharmacy,RP,Brighton Clinic Pharmacy, , , ,46 Prince Edward Street,"Unit  S, 4-5", ,Brighton,K0K1H0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763774
-79.645523561532599,43.585188560923854,127911980,13224,Pharmacy,RP,Sq 1 Pharmacy, , , ,411 Burnhamthorpe Road West, , ,Mississauga,L5B0J5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763775
-79.560254748896028,43.749068893633215,127911981,13225,Pharmacy,RP,Shoppers Drug Mart #854, , , ,2550 Finch Avenue West, , ,Toronto,M9M2G3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763776
-81.237598706080959,42.933032470396988,127911982,13226,Pharmacy,RP,White Oaks Medical Pharmacy, , , ,1401 Ernest Avenue,Unit 11, ,London,N6E2Y8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763777
-79.317354265685324,43.684486393614712,127911983,13227,Pharmacy,RP,Danforth Drug Mart, , , ,1871 Danforth Avenue, , ,Toronto,M4C1J3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763778
-79.333152281969433,43.811835815197327,127911984,13228,Pharmacy,RP,Huntsmill Park Pharmacy, , , ,21 Glendinning Avenue, , ,Toronto,M1W3W2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763779
-79.554109656900522,43.860719813421646,127911985,13229,Pharmacy,RP,Cityview Pharmacy (Pharmasave), , , ,551 Cityview Boulevard,Unit 15 & 16, ,Vaughan,L4H0Z4,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763780
-78.320104970078958,43.96148648775057,127911986,13230,Pharmacy,RP,Health Centre Pharmacy, , , ,15 Henderson Street,Unit 5, ,Port Hope,L1A0C6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763781
-78.877924143576791,43.895174550790117,127911987,13231,Pharmacy,RP,Intrepid Pharmacy, , , ,379 Bond Street West,Unit 500, ,Oshawa,L1J8R7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763782
-79.414083294802055,43.664621585644205,127911988,13232,Pharmacy,RP,Green Pharmacy, , , ,620 Bloor Street West,Unit A, ,Toronto,M6G1K7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763783
-79.94772601317581,43.079543057493836,127911989,13233,Pharmacy,RP,Argyle Medical Pharmacy, , , ,250 Argyle Street North,Unit 1, ,Caledonia,N3W1K9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763784
-83.032859306546854,42.307285171417355,127911990,13234,Pharmacy,RP,Aegis Pharmacy, , , ,1083 Ouellette Avenue, , ,Windsor,N9A4J8,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763785
-79.420668898479732,43.682516088478664,127911991,13235,Pharmacy,RP,The Compounding Chemists Lab, , , ,547 St Clair Avenue West, , ,Toronto,M6C1A3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763786
-77.256701496389368,45.893469366342813,127911992,13236,Pharmacy,RP,Mulvihill Drug Mart, , , ,154 Civic Centre Road, , ,Petawawa,K8H3H5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763787
-79.806927296957952,43.405035521683097,127911993,13237,Pharmacy,RP,Millcroft Pharmacy, , , ,2500 Appleby Line,Unit D10, ,Burlington,L7L0A2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763788
-80.252648114703064,43.139150053806077,127911994,13238,Pharmacy,RP,Grand River Pharmacy, , , ,423 Colborne Street, , ,Brantford,N3S3N5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763789
-81.179803094226514,43.002817585512474,127911995,13239,Pharmacy,RP,Lifeplus Pharmacy, , , ,1835 Dundas Street, , ,London,N5W3E7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763790
-79.472124265320517,44.243751483726669,127911996,13240,Pharmacy,RP,Keswick Medical Pharmacy, , , ,198 Church Street, , ,Georgina,L4P1J7,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763791
-79.388572787101253,43.66958158769846,127911997,13241,Pharmacy,RP,Shoppers Drug Mart #1408, , , ,55 Bloor Street West, , ,Toronto,M4W1A5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763792
-79.077701301896809,43.830325530254242,127911998,13242,Pharmacy,RP,Phaily Guardian Pharmacy, , , ,1477 Bayly Street,Unit 9A, ,Pickering,L1W3R5,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763793
-81.428713939965277,43.736874001427019,127911999,13243,Pharmacy,RP,Blyth Pharmacy, , , ,442 Queen Street, , ,Blyth,N0M1H0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763794
-79.326883681025393,43.823787317578649,127912000,13244,Pharmacy,RP,Warden Pharmacy, , , ,30 Gibson Drive,Unit 119, ,Markham,L3R2S3,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763795
-79.116523362107785,43.226482721837847,127912001,13245,Pharmacy,RP,Stone Road Pharmacy, , , ,1630 Niagara Stone Road,Postal Office Box 1040, ,Niagara-on-the-Lake,L0S1T0,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763796
-80.893291206935828,43.031772504401317,127912002,13246,Pharmacy,RP,Ingersoll Remedy's Rx, , , ,273 King Street West, , ,Ingersoll,N5C2K9,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763797
-80.237490041858166,43.49943281800077,127912003,13247,Pharmacy,RP,South End Pharmacy, , , ,115 Downey Road,Unit 2, ,Guelph,N1C1A2,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763798
-79.238022191202205,43.1140006962641,127912004,13250,Pharmacy,RP,The Foundry Pharmacy, , , ,3460 Schmon Parkway,Unit 1B, ,Thorold,L2V4Y6,,2020-04-03T20:42:44.000Z,2020-04-03T20:42:44.000Z,763799
